App,as_app_id,as_title,as_store,as_genres,as_primary_genre,as_content_rating,as_size,as_required_os_version,as_released,as_updated,as_version,as_price,as_free,as_score,as_reviews,as_current_version_score,as_current_version_reviews
Jungle Marble Blast,1257633769,Jungle Blast - Bubble Shooter,apple,"Games, Board, Puzzle",Games,4+,163113984,12.0,2018-09-07T10:04:20Z,2025-09-16T00:05:06Z,3.7.5,0.0,True,4.40907,19322,4.40907,19322
Rider,1229618961,Rider – Stunt Bike Racing,apple,"Games, Entertainment, Casual, Action",Games,4+,249320448,13.0,2017-06-21T22:12:27Z,2025-08-14T12:43:19Z,3.02.0.02,0.0,True,4.59529,103768,4.59529,103768
Roll the Ball® - slide puzzle,961875786,Roll the Ball® - slide puzzle,apple,"Games, Entertainment, Puzzle, Board",Games,4+,278583296,13.0,2015-05-02T10:38:23Z,2025-08-27T15:09:19Z,25.0827.00,0.0,True,4.61463,16636,4.61463,16636
Talking Tom Gold Run,1089336971,Talking Tom Gold Run,apple,"Games, Action, Casual",Games,4+,508674048,13.0,2016-07-13T13:43:29Z,2025-09-24T08:06:20Z,25.4.4,0.0,True,4.52104,550168,4.52104,550168
Pixel Art: Color by Number Game,1274972321,Pixel Art － Color by Number,apple,"Games, Entertainment, Board, Puzzle",Games,12+,215057408,15.0,2017-10-16T16:13:15Z,2025-09-07T19:21:07Z,10.2.0,0.0,True,4.72057,722682,4.72057,722682
Dream League Soccer 2018,1462911602,Dream League Soccer 2025,apple,"Games, Sports, Sports, Simulation",Games,12+,240574464,15.0,2020-01-15T08:00:00Z,2025-08-01T13:58:53Z,12.250,0.0,True,4.5885,603357,4.5885,603357
Fruits Bomb,6478656537,Fruits Bomb Crasher,apple,"Games, Casual, Puzzle",Games,4+,108536832,12.0,2024-02-29T08:00:00Z,2024-05-23T16:22:37Z,1.3,0.0,True,0.0,0,0.0,0
Traffic Racer,547101139,Traffic Racer,apple,"Games, Casual, Racing, Entertainment",Games,4+,166934528,12.0,2012-09-26T07:00:00Z,2023-06-19T19:28:29Z,3.6,0.0,True,4.27188,6547,4.27188,6547
Hill Climb Racing 2,1146465836,Hill Climb Racing 2,apple,"Games, Racing, Action",Games,12+,332265472,13.0,2016-12-07T22:37:39Z,2025-09-12T15:20:51Z,1.68.1,0.0,True,4.6698,174642,4.6698,174642
Knife Hit,1336527043,Knife Hit,apple,"Games, Casual, Entertainment, Action",Games,12+,180154368,12.4,2018-01-20T16:41:35Z,2024-12-10T19:17:15Z,1.9.22,0.0,True,4.62374,79188,4.62374,79188
Block Craft 3D: Building Simulator Games For Free,981633844,Block Craft 3D: Building Games,apple,"Games, Simulation, Role Playing, Entertainment",Games,4+,148677632,14.0,2015-07-11T07:00:00Z,2025-09-18T12:30:15Z,3.13.0,0.0,True,4.68336,703684,4.68336,703684
Farm Fruit Pop: Party Time,510493473,Fruit Pop!,apple,"Games, Casual, Puzzle",Games,4+,118366208,10.0,2012-06-28T14:55:43Z,2020-10-20T18:38:47Z,1.2.392,0.0,True,4.65371,1981,4.65371,1981
Love Balls,1348173937,Love Balls,apple,"Games, Puzzle, Entertainment, Board",Games,12+,453524480,12.5,2018-02-14T01:47:26Z,2023-12-11T19:30:40Z,1.7.3,0.0,True,4.62097,556704,4.62097,556704
Hungry Shark Evolution,535500008,Hungry Shark Evolution,apple,"Games, Casual, Action, Entertainment",Games,12+,464005120,12.0,2012-10-24T07:00:00Z,2025-09-16T11:48:50Z,13.1.0,0.0,True,4.72764,192849,4.72764,192849
Piano Tiles 2™,1027688889,Piano Tiles 2™: Fun Piano Game,apple,"Games, Casual, Music, Music",Games,4+,244453376,12.0,2015-08-19T20:26:40Z,2025-09-15T00:36:22Z,4.4.5,0.0,True,4.14257,49963,4.14257,49963
Pokémon GO,1094591345,Pokémon GO,apple,"Games, Strategy, Role Playing, Health & Fitness",Games,9+,388201472,15.0,2016-07-07T00:39:49Z,2025-09-20T14:55:29Z,0.379.0,0.0,True,3.99702,623558,3.99702,623558
Paint Hit,1393042194,Paint Hit: Color Blast,apple,"Games, Action, Casual",Games,4+,96636928,8.0,2018-07-07T10:16:53Z,2018-08-24T08:31:22Z,6.000,0.0,True,4.50566,1414,4.50566,1414
Snake VS Block,1233739175,Snake VS Block,apple,"Games, Entertainment, Action, Casual",Games,12+,189361152,14.0,2017-05-16T07:34:37Z,2025-08-13T06:46:24Z,4.2,0.0,True,4.50868,595743,4.50868,595743
Rolly Vortex,1231932402,Rolly Vortex,apple,"Games, Adventure, Casual",Games,12+,181959680,14.0,2017-08-29T03:21:13Z,2025-02-05T12:07:46Z,2.4.0,0.0,True,4.59558,305187,4.59558,305187
Woody Puzzle,1212951043,Woody Block Puzzle Brain Game,apple,"Games, Board, Entertainment, Puzzle",Games,12+,181463040,13.0,2017-03-30T03:11:47Z,2025-09-22T00:27:45Z,3.9.6,0.0,True,4.74214,130916,4.74214,130916
Stack Jump,1263426717,Stack Jump,apple,"Games, Action, Casual",Games,12+,162305024,13.0,2017-07-27T17:19:54Z,2024-01-08T08:28:37Z,1.4.17,0.0,True,4.56438,298546,4.56438,298546
Color by Number – New Coloring Book,1512344831,Coloring Book -Color by Number,apple,"Games, Entertainment, Puzzle, Board",Games,4+,123215872,12.0,2020-06-15T07:00:00Z,2025-07-25T21:24:52Z,3.0.4,0.0,True,4.75393,203015,4.75393,203015
The Cube,1555267021,Cube Escape Collection,apple,"Games, Adventure, Puzzle",Games,12+,94174208,9.0,2021-03-11T08:00:00Z,2021-07-30T15:22:03Z,1.3,0.0,True,4.91438,5793,4.91438,5793
Extreme Car Driving Simulator,959498315,Extreme Car Driving Simulator,apple,"Games, Sports, Racing, Simulation",Games,4+,454415360,13.0,2015-01-29T17:58:17Z,2025-09-17T15:38:05Z,7.5.5,0.0,True,4.43207,67985,4.43207,67985
Bricks n Balls,1331794412,Bricks n Balls,apple,"Games, Puzzle, Board, Entertainment",Games,17+,259232768,13.0,2018-01-06T01:49:56Z,2025-08-27T16:54:12Z,3.33.0,0.0,True,4.24413,77357,4.24413,77357
The Fish Master!,6471659176,Fishing Master,apple,"Games, Sports, Casual",Games,12+,2339056640,12.0,2024-08-10T07:00:00Z,2025-09-04T08:12:56Z,2.6,0.0,True,4.82893,18875,4.82893,18875
Color Road,1342468799,Color Road!,apple,"Games, Casual, Racing",Games,4+,232847360,14.0,2018-02-01T06:12:27Z,2025-07-10T08:02:00Z,4.4.9,0.0,True,4.58621,423439,4.58621,423439
Draw In,1384622732,Draw In™,apple,"Games, Casual, Puzzle, Entertainment",Games,12+,1015683072,10.0,2018-06-06T03:40:46Z,2020-08-27T20:16:12Z,1.3.3,0.0,True,4.58481,197043,4.58481,197043
PLANK!,1370483471,PLANK!,apple,"Games, Casual, Action",Games,12+,162402304,11.0,2018-07-29T17:40:17Z,2023-12-20T11:43:20Z,1.4.8,0.0,True,4.54662,160406,4.54662,160406
Looper!,1370475630,Looper!,apple,"Games, Puzzle, Music",Games,12+,220280832,13.0,2018-06-07T20:31:42Z,2025-06-30T10:33:43Z,1.9.5,0.0,True,4.65102,300316,4.65102,300316
Trivia Crack,651510680,Trivia Crack: Brain Quiz Games,apple,"Games, Family, Entertainment, Trivia",Games,4+,470380544,15.0,2013-10-26T22:12:29Z,2025-09-23T11:37:25Z,3.335.0,0.0,True,4.60079,740627,4.60079,740627
Will it Crush?,1347072403,Will it Crush? Idle Game Gear,apple,"Games, Simulation, Entertainment, Strategy",Games,12+,136049664,14.0,2018-02-10T22:56:07Z,2025-07-10T08:15:28Z,1.8.5,0.0,True,4.45214,61796,4.45214,61796
Tomb of the Mask,1057889290,Tomb of the Mask: Pixel Maze,apple,"Games, Action, Casual",Games,4+,289290240,13.0,2016-02-09T21:11:59Z,2025-09-25T15:27:33Z,1.21.3,0.0,True,4.69966,1420860,4.69966,1420860
Baseball Boy!,1333523965,Baseball Boy!,apple,"Games, Casual, Sports",Games,4+,462215168,14.0,2018-01-23T20:13:56Z,2025-09-23T08:32:28Z,2.0.3,0.0,True,4.49826,518023,4.49826,518023
PUBG MOBILE,1330123889,PUBG MOBILE,apple,"Games, Action, Strategy",Games,12+,3863999488,12.0,2018-03-19T17:13:23Z,2025-09-04T10:00:22Z,4.0.0,0.0,True,4.31985,1536094,4.31985,1536094
Episode - Choose Your Story,656971078,Episode - Choose Your Story,apple,"Games, Role Playing, Simulation, Entertainment",Games,12+,490526720,15.0,2013-12-18T22:00:20Z,2025-08-18T20:02:13Z,26.40,0.0,True,4.65485,2791691,4.65485,2791691
Hello Stars,1425793208,Happy Glass,apple,"Games, Puzzle, Board",Games,12+,497261568,13.0,2018-08-14T17:20:49Z,2024-04-10T16:33:33Z,1.2.7,0.0,True,4.25746,98658,4.25746,98658
Run Sausage Run!,1236677535,Run Sausage Run!,apple,"Games, Racing, Action, Entertainment",Games,12+,165232640,13,2017-12-13T08:52:37Z,2025-08-20T09:50:31Z,2.4.2,0.0,True,4.44703,62788,4.44703,62788
Tank Stars,1347123739,Tank Stars,apple,"Games, Casual, Action",Games,12+,307690496,13.0,2018-06-08T01:31:42Z,2025-09-24T06:05:11Z,2.12.200,0.0,True,4.43028,155292,4.43028,155292
Castle Clash: Heroes of the Empire US,692669501,Castle Clash: World Ruler,apple,"Games, Action, Entertainment, Strategy",Games,9+,943350784,12.0,2013-10-22T18:03:16Z,2025-09-09T05:32:12Z,4.1.8,0.0,True,4.21419,31327,4.21419,31327
Hole.io,1389111413,Hole.io,apple,"Games, Sports, Casual",Games,9+,846534656,14.0,2018-06-24T04:28:15Z,2025-09-22T09:36:48Z,2.32.8,0.0,True,4.59576,1965803,4.59576,1965803
Mini Golf King - Multiplayer Game,1262262200,Mini Golf King - Multiplayer,apple,"Games, Sports, Action",Games,17+,335716352,13.0,2017-12-06T15:08:46Z,2023-10-27T02:29:14Z,3.65,0.0,True,4.35189,108136,4.35189,108136
Flip the Gun - Simulator Game,1574455218,Gun Sprint,apple,"Games, Casual",Games,17+,140449792,15.0,2021-07-04T07:00:00Z,2025-09-18T03:16:14Z,0.7.5,0.0,True,4.59317,40314,4.59317,40314
Mad Skills BMX 2,1037758394,Mad Skills BMX 2: Bike Game,apple,"Games, Action, Racing, Sports",Games,9+,365690880,13.0,2018-01-31T09:44:00Z,2025-08-19T13:57:39Z,2.8.2,0.0,True,4.70185,28727,4.70185,28727
"MMX Hill Dash 2 – Offroad Truck, Car & Bike Racing",1271725269,MMX Hill Dash 2 - Race Offroad,apple,"Games, Casual, Racing",Games,9+,318816256,13.0,2018-04-23T14:53:02Z,2025-09-22T14:02:42Z,19.00.14211,0.0,True,4.49921,29609,4.49921,29609
Word Link,6748893286,Word Link Puzzle - Word Games,apple,"Games, Word",Games,4+,295419904,13.0,2025-07-22T07:00:00Z,2025-09-24T16:22:05Z,1.9.0,0.0,True,4.92028,1380,4.92028,1380
Last Day on Earth: Survival,1241932094,Last Day on Earth: Survival,apple,"Games, Action, Strategy",Games,17+,1244572672,13.0,2017-06-12T13:47:05Z,2025-09-10T09:00:01Z,1.39.6,0.0,True,4.56205,99239,4.56205,99239
MARVEL Strike Force,1292952049,MARVEL Strike Force: Squad RPG,apple,"Games, Action, Entertainment, Role Playing",Games,12+,363884544,13.0,2018-03-28T16:11:18Z,2025-09-03T16:59:02Z,9.3.2,0.0,True,4.60823,298240,4.60823,298240
Partymasters - Fun Idle Game,1323088931,Partymasters - Fun Idle Game,apple,"Games, Casual, Action",Games,12+,196178944,12.0,2018-03-04T13:28:34Z,2024-09-16T13:20:18Z,1.5.1,0.0,True,4.5678,304681,4.5678,304681
Harry Potter: Hogwarts Mystery,1333256716,Harry Potter: Hogwarts Mystery,apple,"Games, Adventure, Entertainment, Simulation",Games,12+,253884416,14.0,2018-04-25T06:17:14Z,2025-09-18T00:01:38Z,6.7.2,0.0,True,4.71181,1263222,4.71181,1263222
Offroad Outlaws,1286538410,Offroad Outlaws,apple,"Games, Sports, Racing, Simulation",Games,4+,877061120,13.0,2017-12-21T23:17:00Z,2025-08-22T14:09:30Z,7.0.25,0.0,True,4.53188,86941,4.53188,86941
Grim Soul: Dark Fantasy Survival,1366215798,Grim Soul: Survival Magic RPG,apple,"Games, Role Playing, Action",Games,12+,754839552,15.2,2018-06-16T00:57:12Z,2025-09-19T10:31:10Z,7.6.2,0.0,True,4.58432,37859,4.58432,37859
DRAGON BALL LEGENDS,1358222641,DRAGON BALL LEGENDS,apple,"Games, Role Playing, Entertainment, Action",Games,12+,495709184,13.0,2018-05-31T09:06:23Z,2025-09-22T06:20:18Z,6.9.0,0.0,True,4.76752,770654,4.76752,770654
Disney Heroes: Battle Mode,1327925104,Disney Heroes: Battle Mode,apple,"Games, Strategy, Role Playing",Games,9+,664956928,10.0,2018-05-16T18:57:33Z,2025-09-09T15:05:56Z,7.4,0.0,True,4.57756,43934,4.57756,43934
Homescapes,1195621598,Homescapes,apple,"Games, Entertainment, Puzzle, Casual",Games,4+,277229568,12.0,2017-09-19T10:45:36Z,2025-09-23T14:10:50Z,8.2.8,0.0,True,4.64102,2041962,4.64102,2041962
New YAHTZEE® With Buddies Dice Game,1206967173,Yahtzee® with Buddies Dice,apple,"Games, Family, Board",Games,9+,300959744,13.0,2017-11-01T23:44:55Z,2025-09-26T09:20:34Z,8.45.2,0.0,True,4.51198,245653,4.51198,245653
Word Crossy - A crossword game,1273162445,Word Crossy - A Crossword game,apple,"Games, Word, Card, Education",Games,4+,1776343040,12.1,2017-08-23T02:47:47Z,2025-07-01T12:24:11Z,3.2.8,0.0,True,4.28444,126406,4.28444,126406
MLB TAP SPORTS BASEBALL 2018,493619333,MLB,apple,"Sports, Entertainment",Sports,4+,334897152,17.0,2012-02-29T12:29:04Z,2025-09-18T13:09:27Z,25.17.2,0.0,True,4.72673,716307,4.72673,716307
Hero Hunters,1110217724,Hero Hunters - 3D Shooter wars,apple,"Games, Action, Role Playing, Entertainment",Games,17+,206257152,12.0,2018-01-30T22:59:56Z,2025-09-23T17:36:45Z,9.7,0.0,True,4.80909,53270,4.80909,53270
Cooking Madness - A Chef's Restaurant Games,1323901884,Cooking Madness-Kitchen Frenzy,apple,"Games, Casual, Strategy",Games,12+,695189504,13.0,2017-12-13T01:49:35Z,2025-09-18T06:25:48Z,2.9.7,0.0,True,4.85616,743798,4.85616,743798
Ice Crush 2018 - A new Puzzle Matching Adventure,850417475,Candy Crush Soda Saga,apple,"Games, Casual, Puzzle",Games,4+,534889472,12.2,2014-11-11T09:57:44Z,2025-09-17T11:06:48Z,1.302.3,0.0,True,4.71628,730392,4.71628,730392
TerraGenesis - Space Colony,1039841501,TerraGenesis - Space Settlers,apple,"Games, Simulation, Entertainment, Strategy",Games,4+,366164992,15.6,2016-07-06T21:15:44Z,2025-05-29T13:43:58Z,6.36,0.0,True,4.62291,32102,4.62291,32102
Merge Dragons!,1208952944,Merge Dragons!,apple,"Games, Puzzle, Family",Games,9+,406980608,12.0,2017-06-28T07:59:09Z,2025-09-18T12:18:06Z,12.11.0,0.0,True,4.71457,412778,4.71457,412778
SHADOWGUN LEGENDS,1091251242,Shadowgun Legends: Online FPS,apple,"Games, Action, Entertainment, Adventure",Games,12+,1468114944,15.0,2018-03-21T19:26:54Z,2025-09-25T06:57:53Z,1.6.0,0.0,True,4.75542,103760,4.75542,103760
RULES OF SURVIVAL,1330123889,PUBG MOBILE,apple,"Games, Action, Strategy",Games,12+,3863999488,12.0,2018-03-19T17:13:23Z,2025-09-04T10:00:22Z,4.0.0,0.0,True,4.31985,1536094,4.31985,1536094
Mafia City,1235569398,Mafia City: War of Underworld,apple,"Games, Strategy",Games,17+,304043008,12.0,2017-05-16T14:21:54Z,2025-09-22T03:59:14Z,1.7.958,0.0,True,4.7717,126184,4.7717,126184
"Cash, Inc. Money Clicker Game & Business Adventure",1270598321,"Cash, Inc. Fame & Fortune Game",apple,"Games, Strategy, Entertainment, Simulation",Games,12+,292075520,15.2,2017-10-06T08:16:04Z,2025-02-24T09:05:26Z,2.1.14,0.0,True,4.88489,555535,4.88489,555535
Dino War: Rise of Beasts,1231085864,Jurassic World Alive,apple,"Games, Strategy, Adventure",Games,12+,2070539264,13.0,2018-05-29T15:38:16Z,2025-09-03T15:28:29Z,3.15.45,0.0,True,4.49512,124038,4.49512,124038
Tokyo Ghoul: Dark War,6472021156,Tokyo Ghoul · Break the Chains,apple,"Games, Role Playing, Card",Games,12+,724337664,11.0,2024-10-31T07:00:00Z,2025-09-11T09:21:24Z,3.6906,0.0,True,4.72248,30669,4.72248,30669
Last Shelter: Survival,1342290011,Last Shelter: Survival,apple,"Games, Strategy, Entertainment, Role Playing",Games,12+,805279744,12.0,2018-02-19T11:23:28Z,2025-09-26T01:33:03Z,25.903.1,0.0,True,3.87244,18039,3.87244,18039
Guns of Glory,1274354704,Guns of Glory: Lost Island,apple,"Games, Role Playing, Strategy",Games,12+,1088190464,13.0,2017-09-21T02:48:41Z,2025-09-22T07:27:54Z,13.1.0,0.0,True,3.83296,18912,3.83296,18912
Lineage 2: Revolution,1259014919,Lineage 2: Revolution,apple,"Games, Role Playing",Games,12+,193534976,12.0,2017-11-15T00:23:53Z,2025-09-24T04:01:18Z,1.56.20,0.0,True,4.52219,29196,4.52219,29196
Final Fantasy XV: A New Empire,1536905430,FINAL FANTASY VII EVER CRISIS,apple,"Games, Role Playing, Adventure",Games,12+,1494379520,13.0,2023-09-06T07:00:00Z,2025-09-06T20:03:42Z,3.0.0,0.0,True,4.70492,17992,4.70492,17992
Girls' Frontline,1313126006,Girls' Frontline,apple,"Games, Strategy, Role Playing",Games,12+,3556080640,12.0,2018-05-07T07:00:00Z,2025-03-18T08:03:49Z,3.0600,0.0,True,4.50535,2238,4.50535,2238
Chapters: Interactive Stories,1277029359,Chapters: Interactive Stories,apple,"Games, Role Playing, Simulation, Books",Games,17+,251744256,13.0,2017-10-13T19:15:36Z,2025-08-26T03:15:18Z,2.0.9,0.0,True,4.4029,113633,4.4029,113633
Honkai Impact 3rd,1336342304,Honkai Impact 3rd,apple,"Games, Action, Role Playing",Games,12+,3896294400,12.0,2018-03-28T03:13:07Z,2025-08-21T04:05:43Z,8.4.0,0.0,True,4.65954,46507,4.65954,46507
Master of Eternity(MOE),1599435437,Tower of God: NEW WORLD,apple,"Games, Strategy, Role Playing",Games,12+,259090432,12.2,2023-07-25T07:00:00Z,2025-09-23T23:53:07Z,3.02.01,0.0,True,4.80661,7353,4.80661,7353
The Game of Life,1512751689,The Game of Life 2,apple,"Games, Board, Family, Entertainment",Games,4+,986402816,13.0,2020-07-15T07:00:00Z,2025-04-03T08:56:07Z,1.0.0,4.99,False,4.76999,30704,4.76999,30704
Clue,657189652,Clue Period & Cycle Tracker,apple,"Health & Fitness, Medical",Health & Fitness,12+,452296704,17.0,2013-07-09T22:34:14Z,2025-09-17T10:06:48Z,239.0,0.0,True,4.76363,380946,4.76363,380946
The Room: Old Sins,1286676015,The Room: Old Sins,apple,"Games, Puzzle, Adventure",Games,9+,1116508160,10.0,2018-01-25T08:00:00Z,2018-02-05T09:29:01Z,1.0.4,4.99,False,4.94044,34921,4.94044,34921
The Escapists,1005658093,The Escapists: Prison Escape,apple,"Games, Entertainment, Strategy",Games,9+,491784192,9.0,2017-03-02T11:29:04Z,2020-03-13T11:20:37Z,1.12,4.99,False,4.41308,3302,4.41308,3302
Farming Simulator 18,1091224574,Farming Simulator 18,apple,"Games, Family, Simulation",Games,4+,356460544,12.0,2017-06-06T02:12:46Z,2024-02-06T11:16:49Z,1.5.0,0.0,True,4.26963,2318,4.26963,2318
RollerCoaster Tycoon® Classic,1113736426,RollerCoaster Tycoon® Classic,apple,"Games, Strategy, Entertainment, Simulation",Games,4+,391810048,13,2016-12-20T18:47:05Z,2025-06-30T15:39:16Z,1.2.435,5.99,False,4.25182,3157,4.25182,3157
Call of Duty:Black Ops Zombies,1287282214,Call of Duty®: Mobile,apple,"Games, Action",Games,17+,3613035520,13.0,2019-09-30T07:00:00Z,2025-07-28T03:12:00Z,1.0.52,0.0,True,4.6731,1938450,4.6731,1938450
Star Wars ™: DIRTY,960108075,Star Wars,apple,"Entertainment, News",Entertainment,9+,221120512,11.0,2015-07-08T07:47:42Z,2021-12-22T15:57:44Z,3.10,0.0,True,4.42207,1957,4.42207,1957
Monument Valley 2,1187265767,Monument Valley 2,apple,"Games, Adventure, Puzzle, Entertainment",Games,4+,341288960,15.0,2017-05-30T20:08:29Z,2025-09-04T07:22:24Z,3.10.604,3.99,False,4.57484,9159,4.57484,9159
Angry Birds 2,880047117,Angry Birds 2,apple,"Games, Action, Puzzle",Games,4+,740158464,13.0,2015-07-30T06:29:53Z,2025-09-23T06:24:09Z,5.0.1,0.0,True,4.62809,1454378,4.62809,1454378
Fallout Shelter,991153141,Fallout Shelter,apple,"Games, Simulation, Role Playing",Games,12+,471421952,13.0,2015-06-15T03:42:53Z,2025-09-24T17:54:52Z,1.22.6,0.0,True,4.77024,533373,4.77024,533373
The Sims™ FreePlay,466965151,The Sims™ FreePlay,apple,"Games, Simulation, Adventure",Games,12+,2496528384,15.0,2011-12-15T05:19:36Z,2025-09-11T05:15:12Z,5.95.1,0.0,True,4.58172,419140,4.58172,419140
Best Fiends - Free Puzzle Game,868013618,Best Fiends - Match 3 Puzzles,apple,"Games, Puzzle, Adventure, Entertainment",Games,4+,947574784,14.0,2014-10-09T03:37:19Z,2025-09-22T12:44:08Z,17.0.0,0.0,True,4.81705,307261,4.81705,307261
MARVEL Contest of Champions,896112560,Marvel Contest of Champions,apple,"Games, Entertainment, Action, Adventure",Games,12+,2307385344,15.0,2014-12-10T16:39:54Z,2025-09-02T16:00:06Z,52.1.0,0.0,True,4.71049,673585,4.71049,673585
Jurassic World™ Alive,791211390,Jurassic World™: The Game,apple,"Games, Entertainment, Simulation, Adventure",Games,12+,2070264832,13.0,2015-04-29T14:44:25Z,2025-09-09T14:20:55Z,1.85.3,0.0,True,4.77826,347275,4.77826,347275
Choices: Stories You Play,1071310449,Choices: Stories You Play,apple,"Games, Entertainment, Simulation, Role Playing",Games,17+,176113664,15.2,2016-08-20T15:16:48Z,2025-08-20T17:35:28Z,4.4.0,0.0,True,4.54446,198366,4.54446,198366
Solitaire TriPeaks,1434648535,Solitaire TriPeaks Journey,apple,"Games, Entertainment, Puzzle, Card",Games,4+,396315648,12.0,2018-10-09T12:36:27Z,2025-09-20T04:19:23Z,1.221967.0,0.0,True,4.71183,166647,4.71183,166647
The Walking Dead: Road to Survival,970417047,The Walking Dead No Man's Land,apple,"Games, Role Playing, Strategy",Games,17+,1101558784,12.0,2015-10-07T19:03:39Z,2025-09-19T11:44:48Z,6.32.0,0.0,True,4.71167,32106,4.71167,32106
Hustle Castle: Fantasy Kingdom,1154402178,Hustle Castle・Medieval Kingdom,apple,"Games, Role Playing, Entertainment, Simulation",Games,9+,465202176,13.0,2017-10-30T15:34:40Z,2025-09-19T07:45:35Z,1.128.1,0.0,True,4.585,44360,4.585,44360
Might & Magic: Elemental Guardians,1475756618,Might & Magic: Era of Chaos,apple,"Games, Role Playing, Strategy",Games,17+,2461147136,12.0,2019-11-26T08:00:00Z,2025-07-09T08:02:01Z,1.0.239,0.0,True,4.65843,5706,4.65843,5706
Game of Thrones: Conquest™,1035712810,Game of Thrones: Conquest ™,apple,"Games, Strategy, Role Playing",Games,12+,285510656,13.0,2017-10-17T20:22:47Z,2025-09-15T16:57:43Z,25.9.816784,0.0,True,4.35579,87637,4.35579,87637
Love Nikki-Dress UP Queen,1214763767,Love Nikki-Dress UP Queen,apple,"Games, Role Playing, Family, Social Networking",Games,4+,317982720,12.0,2017-05-05T13:32:57Z,2025-06-26T07:37:41Z,9.7.0,0.0,True,4.52377,71042,4.52377,71042
Summoners War,852912420,Summoners War X TEKKEN 8,apple,"Games, Role Playing, Entertainment, Strategy",Games,12+,2218200064,13.0,2014-06-12T03:26:47Z,2025-09-12T07:00:32Z,8.8.4,0.0,True,4.23468,42062,4.23468,42062
FINAL FANTASY BRAVE EXVIUS,1536905430,FINAL FANTASY VII EVER CRISIS,apple,"Games, Role Playing, Adventure",Games,12+,1494379520,13.0,2023-09-06T07:00:00Z,2025-09-06T20:03:42Z,3.0.0,0.0,True,4.70492,17992,4.70492,17992
Idle Heroes,1153461915,Idle Heroes - Idle Games,apple,"Games, Strategy, Role Playing",Games,9+,755585024,12.0,2016-11-09T12:09:51Z,2024-04-11T07:00:23Z,1.39.2,0.0,True,4.76331,106355,4.76331,106355
Fate/Grand Order (English),1183802626,Fate/Grand Order (English),apple,"Games, Card, Role Playing",Games,12+,138793984,13.0,2017-06-25T03:07:02Z,2025-09-24T02:54:40Z,2.82.1,0.0,True,4.4467,14784,4.4467,14784
Lords Mobile: Battle of the Empires - Strategy RPG,1117841866,Empires & Puzzles: Match-3 RPG,apple,"Games, Puzzle, Casual",Games,12+,299003904,13.0,2017-03-01T13:42:52Z,2025-09-15T09:43:04Z,79.0.2,0.0,True,4.67757,95712,4.67757,95712
War and Order,1071744151,War and Order,apple,"Games, Strategy, Simulation",Games,17+,754109440,12.0,2016-04-06T06:31:32Z,2025-09-24T06:35:20Z,3.0.162,0.0,True,4.50279,48381,4.50279,48381
Dungeon Hunter Champions: Epic Online Action RPG,539793374,Knights & Dragons - RPG,apple,"Games, Family, Strategy",Games,9+,107941888,10.0,2012-12-13T03:36:53Z,2025-09-25T09:29:18Z,1.73.1,0.0,True,4.69533,7733,4.69533,7733
Yes day,1581043639,Say Yes Challenge,apple,"Lifestyle, Productivity",Lifestyle,4+,67326976,11.0,2021-08-29T07:00:00Z,2021-09-04T01:28:30Z,0.0.6,0.0,True,5.0,1,5.0,1
Jewels Star: OZ adventure,1073286211,The Wizard of Oz Magic Match 3,apple,"Games, Entertainment, Casual, Puzzle",Games,4+,325527552,12.0,2016-05-18T18:41:08Z,2025-09-08T06:40:14Z,1.0.6761,0.0,True,4.67698,136390,4.67698,136390
Sweet Fruit Candy,1204824670,Sweet Jelly Story,apple,"Games, Puzzle, Entertainment, Casual",Games,4+,76054528,12.0,2017-02-14T17:21:46Z,2024-03-22T22:44:23Z,1.5.2,0.0,True,4.52206,5961,4.52206,5961
Shoot Bubble - Fruit Splash,604044220,Bubble Shooter: Pop & Blast,apple,"Games, Entertainment, Casual, Puzzle",Games,4+,234688512,15.5,2013-02-22T02:17:29Z,2025-08-25T23:08:32Z,119.0,0.0,True,4.52648,337752,4.52648,337752
Doodle Jump,456355158,Doodle Jump - Insanely Good!,apple,"Games, Action, Adventure",Games,4+,116049920,15.6,2011-08-25T01:38:49Z,2025-06-03T00:34:11Z,2.88,0.0,True,4.18557,3050,4.18557,3050
Crossy Road,924373886,Crossy Road,apple,"Games, Casual, Family, Entertainment",Games,9+,327169024,13.0,2014-11-20T08:00:00Z,2025-09-23T23:08:07Z,7.6.1,0.0,True,4.66787,696910,4.66787,696910
Swamp Attack,718153412,Swamp Attack,apple,"Games, Casual, Action",Games,12+,234535936,13.0,2014-04-18T09:10:16Z,2025-08-19T21:50:57Z,4.5.0,0.0,True,4.71562,31226,4.71562,31226
Earn to Die 2,1564024870,Earn to Die Rogue,apple,"Games, Racing, Action",Games,12+,391486464,13.0,2024-05-09T07:00:00Z,2025-09-10T17:02:38Z,1.16.194,0.0,True,4.61237,8521,4.61237,8521
Hungry Shark World,1046846443,Hungry Shark World,apple,"Games, Action, Casual, Entertainment",Games,12+,387191808,12.0,2016-05-04T16:43:06Z,2025-09-23T12:38:58Z,7.1.6,0.0,True,4.74271,599273,4.74271,599273
Dude Perfect 2,6449199468,Dude Perfect,apple,"Entertainment, Sports",Entertainment,9+,116241408,16.0,2023-06-21T07:00:00Z,2025-09-15T09:48:58Z,3.34.0,0.0,True,4.61547,2676,4.61547,2676
