App,as_app_id,as_title,as_store,as_genres,as_primary_genre,as_content_rating,as_size,as_required_os_version,as_released,as_updated,as_version,as_price,as_free,as_score,as_reviews,as_current_version_score,as_current_version_reviews
Fast Scanner : Free PDF Scan,1291962681,Scanner ·,apple,"Business, Utilities",Business,4+,81673216,15.0,2017-10-05T07:21:24Z,2025-08-28T10:03:31Z,2.10.6,0.0,True,4.731,216557,4.731,216557
Mobile Doc Scanner (MDScan) Lite,1291962681,Scanner ·,apple,"Business, Utilities",Business,4+,81673216,15.0,2017-10-05T07:21:24Z,2025-08-28T10:03:31Z,2.10.6,0.0,True,4.731,216557,4.731,216557
TurboScan: scan documents and receipts in PDF,342548956,TurboScan™ Pro: PDF scanner,apple,"Business, Productivity",Business,4+,20754432,12.0,2009-12-07T17:46:12Z,2025-09-12T21:03:03Z,3.3.8,9.99,False,4.92558,289711,4.92558,289711
Tiny Scanner Pro: PDF Doc Scan,1291962681,Scanner ·,apple,"Business, Utilities",Business,4+,81673216,15.0,2017-10-05T07:21:24Z,2025-08-28T10:03:31Z,2.10.6,0.0,True,4.731,216557,4.731,216557
Zenefits,1026354905,TriNet HR Platform,apple,"Business, Productivity",Business,4+,29603840,12.0,2016-01-27T08:03:10Z,2025-09-15T15:31:54Z,3.24.3,0.0,True,4.08941,425,4.08941,425
Google Ads,1037457231,Google Ads,apple,"Business, Utilities",Business,4+,252754944,15.0,2016-01-28T17:54:16Z,2025-09-24T03:23:57Z,3.16.807083888,0.0,True,4.4192,4282,4.4192,4282
Slack,618783545,Slack,apple,"Business, Productivity",Business,17+,417373184,16.0,2013-03-20T19:23:34Z,2025-09-24T19:01:15Z,25.09.40,0.0,True,3.89271,29472,3.89271,29472
FreshBooks Classic,584606479,QuickBooks Business Accounting,apple,"Business, Finance",Business,4+,597472256,16.0,2013-02-14T02:07:40Z,2025-09-23T15:40:28Z,25.09.5,0.0,True,4.73106,218774,4.73106,218774
Insightly CRM,563017797,Insightly CRM,apple,"Business, Productivity",Business,4+,214564864,13.0,2012-10-05T17:53:11Z,2024-11-08T20:15:38Z,4.12.1,0.0,True,4.32042,284,4.32042,284
QuickBooks Accounting: Invoicing & Expenses,584606479,QuickBooks Business Accounting,apple,"Business, Finance",Business,4+,597472256,16.0,2013-02-14T02:07:40Z,2025-09-23T15:40:28Z,25.09.5,0.0,True,4.73106,218774,4.73106,218774
HipChat - Chat Built for Teams,1163852619,Google Chat,apple,"Business, Productivity",Business,4+,421587968,16.0,2018-02-28T13:37:21Z,2025-09-22T18:50:41Z,1.0.390,0.0,True,4.64538,287621,4.64538,287621
Xero Accounting Software,441880705,Xero Accounting for business,apple,"Business, Finance",Business,4+,287613952,16.0,2011-07-29T04:43:19Z,2025-09-17T02:34:52Z,10.86.0,0.0,True,4.59675,1354,4.59675,1354
"MailChimp - Email, Marketing Automation",366794783,Mailchimp Email Marketing,apple,"Business, Productivity",Business,4+,231926784,17.0,2010-04-13T00:36:56Z,2025-09-15T14:03:20Z,6.82,0.0,True,4.85557,50341,4.85557,50341
Crew - Free Messaging and Scheduling,922995624,Sling: Employee Scheduling App,apple,"Business, Social Networking",Business,4+,50601984,13.4,2014-11-03T02:06:26Z,2025-05-21T07:33:49Z,1.90.74,0.0,True,4.6941,27251,4.6941,27251
Asana: organize team projects,489969512,Asana: Work Management,apple,"Business, Productivity",Business,4+,143586304,17.0,2011-12-21T17:00:32Z,2025-09-22T13:25:44Z,10.59.0,0.0,True,4.69315,15434,4.69315,15434
Google Analytics,881599038,Google Analytics,apple,"Business, Productivity",Business,4+,81103872,15.0,2014-07-17T23:22:15Z,2025-07-09T22:59:48Z,4.13.6414,0.0,True,4.63199,5239,4.63199,5239
AdWords Express,1037457231,Google Ads,apple,"Business, Utilities",Business,4+,252754944,15.0,2016-01-28T17:54:16Z,2025-09-24T03:23:57Z,3.16.807083888,0.0,True,4.4192,4282,4.4192,4282
Accounting App - Zoho Books,710446064,Accounting App - Zoho Books,apple,"Business, Finance",Business,4+,352132096,16.0,2014-01-02T11:30:37Z,2025-09-22T04:46:42Z,5.1.4,0.0,True,4.81253,3942,4.81253,3942
Invoice & Time Tracking - Zoho,413017364,Zoho Invoice Maker App,apple,"Business, Finance",Business,4+,414952448,16.0,2011-01-08T03:19:33Z,2025-09-21T02:30:50Z,5.1.1,0.0,True,4.86407,10358,4.86407,10358
join.me - Simple Meetings,409811927,join.me - Simple Meetings,apple,"Business, Productivity",Business,4+,122553344,10.0,2011-02-02T08:00:00Z,2020-12-07T07:11:20Z,5.7.7,0.0,True,4.20619,1906,4.20619,1906
Invoice 2go — Professional Invoices and Estimates,540236748,Invoice2go: Easy Invoice Maker,apple,"Business, Finance",Business,4+,188128256,15.0,2012-08-07T06:59:55Z,2025-07-24T08:30:27Z,11.166.0,0.0,True,4.85025,52886,4.85025,52886
Cisco Webex Meetings,298844386,Webex Meetings,apple,"Business, Productivity",Business,4+,213438464,13.0,2009-01-06T08:00:00Z,2025-08-20T22:18:23Z,45.6.1,0.0,True,4.62418,898207,4.62418,898207
ScreenMeet. Easy Phone Meeting,1144872364,TeamViewer Meeting,apple,"Productivity, Utilities",Productivity,4+,50444288,13.0,2016-11-10T08:53:17Z,2024-11-04T10:42:59Z,15.44.3,0.0,True,4.22128,940,4.22128,940
Cisco Webex Teams,833967564,Webex,apple,"Business, Productivity",Business,4+,733118464,16.0,2014-09-13T00:20:47Z,2025-09-24T17:16:26Z,45.9.2,0.0,True,4.57648,8368,4.57648,8368
Microsoft Remote Desktop,714464092,Windows App Mobile,apple,"Business, Productivity",Business,4+,179543040,17.0,2013-10-18T03:43:05Z,2025-09-22T15:51:32Z,11.2.0,0.0,True,4.11032,6499,4.11032,6499
Start Meeting,508871606,Start Meeting,apple,"Business, Productivity",Business,4+,120900608,10.0,2012-03-16T19:02:55Z,2022-06-20T10:15:44Z,3.0.57,0.0,True,4.15,180,4.15,180
ClickMeeting Webinars,1141803571,ClickMeeting Webinars Meetings,apple,"Business, Productivity",Business,4+,94557184,13.0,2016-10-13T12:31:05Z,2025-07-21T12:13:18Z,5.9.7,0.0,True,3.61765,34,3.61765,34
BlueJeans for Android,339041767,Abercrombie & Fitch,apple,"Shopping, Lifestyle",Shopping,9+,100646912,17.0,2009-12-10T17:30:58Z,2025-09-08T12:04:09Z,10.21.0,0.0,True,4.89015,270998,4.89015,270998
Skype for Business for Android,605841731,Skype for Business,apple,"Business, Productivity",Business,4+,84004864,15.0,2013-03-12T07:00:00Z,2025-06-10T03:45:59Z,6.34.119,0.0,True,4.31114,16240,4.31114,16240
Verify - Receipts & Expenses,1538521095,"SimplyWise: Receipts, Expenses",apple,"Finance, Business",Finance,17+,164654080,15.0,2020-12-05T08:00:00Z,2025-07-08T12:34:06Z,0.81.2,0.0,True,4.84748,28461,4.84748,28461
LINE WEBTOON - Free Comics,894546091,"WEBTOON: Manga, Comics, Manhwa",apple,Entertainment,Entertainment,12+,182919168,15.0,2014-07-13T04:40:12Z,2025-09-25T00:13:06Z,3.7.10,0.0,True,4.76596,431873,4.76596,431873
Manga Master - Best manga & comic reader,421486286,VIZ Manga,apple,"Books, Entertainment",Book,12+,37297152,16.4,2011-05-02T07:00:00Z,2025-09-17T14:19:20Z,7.6.7,0.0,True,4.84945,71080,4.84945,71080
GANMA! - All original stories free of charge for all original comics,1536116642,Manta: Comics & Novels,apple,"Books, Entertainment",Book,17+,86747136,15.1,2020-11-13T08:00:00Z,2025-09-25T01:36:41Z,25.9.429,0.0,True,4.70242,26356,4.70242,26356
Röhrich Werner Soundboard,1347840679,Meme Soundboard 2016-2025,apple,Entertainment,Entertainment,12+,283099136,15.0,2018-03-09T12:37:50Z,2025-09-21T06:57:11Z,3.16.5,0.0,True,4.83403,88469,4.83403,88469
Unicorn Pokez - Color By Number,1293646758,UNICORN: Color by Number Games,apple,"Entertainment, Lifestyle",Entertainment,12+,161591296,13.0,2017-10-27T01:22:20Z,2025-07-25T06:19:01Z,6.2.0,0.0,True,4.69004,460782,4.69004,460782
MangaToon - Comics updated Daily,1385287093,MangaToon: Comic & Manga,apple,Books,Book,12+,99574784,13.0,2018-07-03T22:45:23Z,2025-09-26T01:33:12Z,3.30.06,0.0,True,4.48184,4464,4.48184,4464
Manga Net – Best Online Manga Reader,421486286,VIZ Manga,apple,"Books, Entertainment",Book,12+,37297152,16.4,2011-05-02T07:00:00Z,2025-09-17T14:19:20Z,7.6.7,0.0,True,4.84945,71080,4.84945,71080
Manga Rock - Best Manga Reader,1579203943,Manga Reader ㅤ,apple,Books,Book,12+,66141184,15.0,2021-08-04T07:00:00Z,2025-08-19T11:20:45Z,1.5.9,0.0,True,4.49106,16452,4.49106,16452
Manga - read Thai translation,1385287093,MangaToon: Comic & Manga,apple,Books,Book,12+,99574784,13.0,2018-07-03T22:45:23Z,2025-09-26T01:33:12Z,3.30.06,0.0,True,4.48184,4464,4.48184,4464
The Vietnam Story - Fun Stories,6596772399,Find a Name - Vietnam Memorial,apple,"Reference, Travel",Reference,4+,92390400,16.4,2024-11-04T08:00:00Z,2025-07-16T20:32:38Z,1.0.1,0.0,True,5.0,1,5.0,1
Dragon Ball Wallpaper - Ringtones,1358222641,DRAGON BALL LEGENDS,apple,"Games, Role Playing, Entertainment, Action",Games,12+,495709184,13.0,2018-05-31T09:06:23Z,2025-09-22T06:20:18Z,6.9.0,0.0,True,4.76752,770654,4.76752,770654
Funny Jokes Photos,448999087,theCHIVE,apple,"Entertainment, Photo & Video",Entertainment,4+,49673216,15.0,2011-10-24T07:00:00Z,2025-09-10T12:53:27Z,2.8.2,0.0,True,4.56111,168069,4.56111,168069
Truyện Vui Tý Quậy,1441121601,Fun Of Magnetic Car Driving,apple,"Games, Casual, Simulation, Entertainment",Games,4+,172661760,6.0,2018-12-23T08:02:59Z,2018-12-23T08:02:59Z,1.0,0.0,True,0.0,0,0.0,0
Comic Es - Shojo manga / love comics free of charge ♪ ♪,1536116642,Manta: Comics & Novels,apple,"Books, Entertainment",Book,17+,86747136,15.1,2020-11-13T08:00:00Z,2025-09-25T01:36:41Z,25.9.429,0.0,True,4.70242,26356,4.70242,26356
comico Popular Original Cartoon Updated Everyday Comico,1508120751,ToonMe: AI Cartoon Face Maker,apple,Photo & Video,Photo & Video,4+,204465152,13.0,2020-04-20T07:00:00Z,2025-09-22T09:41:38Z,0.11.26,0.0,True,4.74084,112380,4.74084,112380
Daily Manga - Comic & Webtoon,894546091,"WEBTOON: Manga, Comics, Manhwa",apple,Entertainment,Entertainment,12+,182919168,15.0,2014-07-13T04:40:12Z,2025-09-25T00:13:06Z,3.7.10,0.0,True,4.76596,431873,4.76596,431873
"漫咖 Comics - Manga,Novel and Stories",974639132,漫咖-不只有漫畫,apple,Books,Book,12+,138262528,12.0,2018-03-28T06:40:53Z,2025-01-03T03:31:05Z,4.9.9,0.0,True,4.36118,335,4.36118,335
Emmanuella Funny Videos 2018,429610587,iFunny－funny videos，memes，GIFs,apple,"Entertainment, Photo & Video",Entertainment,17+,249390080,15.0,2011-04-26T07:02:57Z,2025-09-10T08:24:36Z,10.25.12,0.0,True,4.27787,118416,4.27787,118416
DC Comics,1329018000,DC UNIVERSE INFINITE,apple,"Entertainment, Books",Entertainment,12+,158582784,16.0,2018-09-14T16:48:36Z,2025-08-26T19:06:39Z,3.25.0,0.0,True,4.67867,57981,4.67867,57981
Manga Zero - Japanese cartoon and comic reader,894546091,"WEBTOON: Manga, Comics, Manhwa",apple,Entertainment,Entertainment,12+,182919168,15.0,2014-07-13T04:40:12Z,2025-09-25T00:13:06Z,3.7.10,0.0,True,4.76596,431873,4.76596,431873
Marvel Unlimited,607205403,Marvel Unlimited,apple,"Books, Entertainment",Book,12+,71900160,16.0,2013-03-07T08:00:00Z,2025-09-25T14:37:00Z,7.93.0,0.0,True,4.77108,59121,4.77108,59121
"Tapas – Comics, Novels, and Stories",578836126,Tapas – Comics and Novels,apple,"Books, Entertainment",Book,17+,83884032,14.0,2012-11-28T08:00:00Z,2025-05-26T02:07:08Z,7.11.0,0.0,True,4.56783,43710,4.56783,43710
Children's cartoons (Mithu-Mina-Raju),936971630,YouTube Kids,apple,"Entertainment, Education",Entertainment,4+,197515264,16.0,2015-02-23T15:43:34Z,2025-09-23T00:07:17Z,10.38,0.0,True,4.65613,2675975,4.65613,2675975
Narrator's Voice,1061319002,Narrator's voice,apple,Entertainment,Entertainment,4+,110863360,15.6,2015-11-30T22:54:09Z,2025-09-25T09:51:10Z,15.0.4,0.0,True,4.54035,9405,4.54035,9405
【Ranobbe complete free】 Novelba - Free app that you can read and write novels,1547565419,BueNovela - leer novela libro,apple,Books,Book,12+,99922944,13.0,2021-01-15T08:00:00Z,2025-09-17T12:44:32Z,2.2.3,0.0,True,4.75567,13322,4.75567,13322
Faustop Sounds,417935072,Fun Sounds LOL,apple,"Entertainment, Family, Music, Games",Entertainment,4+,20997120,12.0,2011-03-04T22:22:27Z,2020-11-28T21:44:26Z,2021.3,0.0,True,4.01241,403,4.01241,403
Manga Mania - Best online manga reader,421486286,VIZ Manga,apple,"Books, Entertainment",Book,12+,37297152,16.4,2011-05-02T07:00:00Z,2025-09-17T14:19:20Z,7.6.7,0.0,True,4.84945,71080,4.84945,71080
- Free Comics - Comic Apps,1536116642,Manta: Comics & Novels,apple,"Books, Entertainment",Book,17+,86747136,15.1,2020-11-13T08:00:00Z,2025-09-25T01:36:41Z,25.9.429,0.0,True,4.70242,26356,4.70242,26356
Manga AZ - Manga Comic Reader,421486286,VIZ Manga,apple,"Books, Entertainment",Book,12+,37297152,16.4,2011-05-02T07:00:00Z,2025-09-17T14:19:20Z,7.6.7,0.0,True,4.84945,71080,4.84945,71080
Buff Thun - Daily Free Webtoon / Comics / Web Fiction / Mini Game,894546091,"WEBTOON: Manga, Comics, Manhwa",apple,Entertainment,Entertainment,12+,182919168,15.0,2014-07-13T04:40:12Z,2025-09-25T00:13:06Z,3.7.10,0.0,True,4.76596,431873,4.76596,431873
pixiv comic - everyone's manga app,337248563,pixiv,apple,"Social Networking, Lifestyle",Social Networking,17+,94935040,15.0,2009-12-09T05:43:57Z,2025-09-25T01:44:29Z,8.2.11,0.0,True,4.56254,6220,4.56254,6220
Funny Jokes and Stories 2018,892525499,Laugh My App Off - Funny Jokes,apple,"Entertainment, Reference",Entertainment,12+,172602368,15.0,2014-07-24T20:07:21Z,2024-09-21T23:45:46Z,5.66.0,0.0,True,4.66438,24972,4.66438,24972
Hojiboy Tojiboyev Life Hacks,1374403536,BitLife - Life Simulator,apple,"Games, Role Playing, Simulation",Games,17+,302018560,13.0,2018-09-30T04:46:01Z,2025-09-19T20:15:13Z,3.20.6,0.0,True,4.76112,1736151,4.76112,1736151
Perfect Viewer,1309007086,Manga Viewer - CBZ(CBR) Reader,apple,"Books, Lifestyle",Book,4+,74161152,14.0,2017-11-09T00:09:00Z,2025-08-29T22:16:39Z,1.352,0.0,True,4.75884,311,4.75884,311
"Best Wallpapers Backgrounds(100,000+ 4K HD)",1198467809,HD Wallpapers and Backgrounds.,apple,"Lifestyle, Utilities",Lifestyle,9+,86177792,14.0,2017-11-10T09:37:58Z,2023-09-06T18:12:40Z,3.1,0.0,True,4.49796,13822,4.49796,13822
think Comics,894546091,"WEBTOON: Manga, Comics, Manhwa",apple,Entertainment,Entertainment,12+,182919168,15.0,2014-07-13T04:40:12Z,2025-09-25T00:13:06Z,3.7.10,0.0,True,4.76596,431873,4.76596,431873
Memes Button,1644081939,Meme Instants,apple,"Entertainment, Utilities",Entertainment,17+,135370752,15.1,2022-09-14T07:00:00Z,2025-03-18T18:40:39Z,5.2.1,0.0,True,4.74847,163,4.74847,163
"Laftel - Watching and Announcing Snooping, Streaming",1531467766,"ViX: TV, Sports and News",apple,"Entertainment, Sports",Entertainment,12+,174368768,15.0,2021-02-28T08:00:00Z,2025-09-19T14:12:19Z,4.38.1,0.0,True,4.65719,130616,4.65719,130616
Messenger – Text and Video Chat for Free,454638411,Messenger,apple,"Social Networking, Productivity",Social Networking,12+,184194048,15.1,2011-08-09T19:49:28Z,2025-09-23T23:35:16Z,526.0.0,0.0,True,4.64637,9916482,4.64637,9916482
WhatsApp Messenger,310633997,WhatsApp Messenger,apple,"Social Networking, Utilities",Social Networking,12+,239306752,15.1,2009-05-04T02:43:49Z,2025-09-22T15:45:33Z,25.26.72,0.0,True,4.69197,16504953,4.69197,16504953
Messenger for SMS,454638411,Messenger,apple,"Social Networking, Productivity",Social Networking,12+,184194048,15.1,2011-08-09T19:49:28Z,2025-09-23T23:35:16Z,526.0.0,0.0,True,4.64637,9916482,4.64637,9916482
Google Chrome: Fast & Secure,535886823,Google Chrome,apple,"Utilities, Productivity",Utilities,17+,331735040,17.0,2012-06-28T19:57:38Z,2025-09-24T17:19:23Z,141.0.7390.41,0.0,True,4.68565,2616907,4.68565,2616907
Messenger Lite: Free Calls & Messages,454638411,Messenger,apple,"Social Networking, Productivity",Social Networking,12+,184194048,15.1,2011-08-09T19:49:28Z,2025-09-23T23:35:16Z,526.0.0,0.0,True,4.64637,9916482,4.64637,9916482
Gmail,422689480,Gmail - Email by Google,apple,"Productivity, Social Networking",Productivity,4+,714161152,17.0,2011-11-02T17:13:30Z,2025-09-22T19:45:37Z,6.0.250915,0.0,True,4.71638,2351628,4.71638,2351628
Hangouts,1163852619,Google Chat,apple,"Business, Productivity",Business,4+,421587968,16.0,2018-02-28T13:37:21Z,2025-09-22T18:50:41Z,1.0.390,0.0,True,4.64538,287621,4.64538,287621
Viber Messenger,382617920,Rakuten Viber Messenger,apple,"Social Networking, Utilities",Social Networking,12+,319066112,15.2,2010-12-02T11:10:02Z,2025-09-18T17:52:11Z,26.2.0,0.0,True,4.6047,802204,4.6047,802204
My Tele2,1541641406,Tele2 Kazakhstan,apple,Utilities,Utilities,4+,116604928,15.0,2020-11-29T08:00:00Z,2025-09-22T05:58:54Z,1.73.0,0.0,True,4.59075,562,4.59075,562
Firefox Browser fast & private,989804926,Firefox: Private Web Browser,apple,"Utilities, Productivity",Utilities,17+,373603328,15.0,2015-11-12T05:17:25Z,2025-09-18T13:38:46Z,143.0.1,0.0,True,4.6331,171245,4.6331,171245
Yahoo Mail – Stay Organized,577586159,Yahoo Mail,apple,"Productivity, Utilities",Productivity,4+,329981952,17.0,2012-12-11T04:22:39Z,2025-09-10T03:16:55Z,7.72.1,0.0,True,4.70213,4286202,4.70213,4286202
imo beta free calls and text,397648381,Talkatone: WiFi Text & Calls,apple,"Social Networking, Lifestyle",Social Networking,17+,72583168,14.0,2010-10-27T19:33:26Z,2025-08-30T13:39:39Z,6.8.6,0.0,True,4.70538,134257,4.70538,134257
imo free video calls and chat,627958823,JusTalk - Video Chat & Calls,apple,"Social Networking, Utilities",Social Networking,12+,270980096,12.0,2013-04-05T21:29:48Z,2025-09-23T13:29:02Z,8.9.18,0.0,True,4.41916,64916,4.41916,64916
Contacts,1069512615,Contacts,apple,Utilities,Utilities,4+,3545088,10.0,2016-05-26T21:15:49Z,2025-09-15T22:27:09Z,1.5,0.0,True,3.51267,2881,3.51267,2881
Call Free – Free Call,338088432,Free Tone - Calling & Texting,apple,"Social Networking, Utilities",Social Networking,4+,206149632,16.0,2010-03-02T18:34:29Z,2025-08-29T22:39:03Z,3.44.7,1.99,False,4.70728,62371,4.70728,62371
Web Browser & Explorer,1411869974,Opera: AI browser with VPN,apple,Utilities,Utilities,17+,97125376,15.0,2018-10-02T04:10:26Z,2025-09-18T17:13:24Z,6.1.2,0.0,True,4.70113,208986,4.70113,208986
Opera Mini - fast web browser,1411869974,Opera: AI browser with VPN,apple,Utilities,Utilities,17+,97125376,15.0,2018-10-02T04:10:26Z,2025-09-18T17:13:24Z,6.1.2,0.0,True,4.70113,208986,4.70113,208986
Browser 4G,1411869974,Opera: AI browser with VPN,apple,Utilities,Utilities,17+,97125376,15.0,2018-10-02T04:10:26Z,2025-09-18T17:13:24Z,6.1.2,0.0,True,4.70113,208986,4.70113,208986
MegaFon Dashboard,1581302645,Seis: banca móvil en español,apple,"Finance, Utilities",Finance,4+,130037760,16.4,2021-09-17T07:00:00Z,2025-09-05T10:47:25Z,3.8.7,0.0,True,4.85608,67592,4.85608,67592
ZenUI Dialer & Contacts,318698524,Google Voice,apple,Productivity,Productivity,4+,176322560,18.0,2010-11-16T19:14:42Z,2025-09-19T18:26:55Z,25.37,0.0,True,4.30327,60790,4.30327,60790
Cricket Visual Voicemail,626392754,myCricket App,apple,"Utilities, Productivity",Utilities,12+,91508736,15.0,2013-05-06T07:00:00Z,2025-08-19T15:29:34Z,4.3.3,0.0,True,4.66561,128285,4.66561,128285
Opera Browser: Fast and Secure,1411869974,Opera: AI browser with VPN,apple,Utilities,Utilities,17+,97125376,15.0,2018-10-02T04:10:26Z,2025-09-18T17:13:24Z,6.1.2,0.0,True,4.70113,208986,4.70113,208986
TracFone My Account,960103387,Tracfone Wireless My Account,apple,"Utilities, Productivity",Utilities,4+,137924608,16.0,2015-02-13T23:50:42Z,2025-09-04T06:04:42Z,8.3.8,0.0,True,4.72401,53541,4.72401,53541
Firefox Focus: The privacy browser,1055677337,Firefox Focus: Privacy browser,apple,"Utilities, Productivity",Utilities,17+,85016576,15.0,2015-12-08T15:04:41Z,2025-09-14T22:10:47Z,143.0,0.0,True,4.66212,76399,4.66212,76399
Google Voice,318698524,Google Voice,apple,Productivity,Productivity,4+,176322560,18.0,2010-11-16T19:14:42Z,2025-09-19T18:26:55Z,25.37,0.0,True,4.30327,60790,4.30327,60790
Chrome Dev,535886823,Google Chrome,apple,"Utilities, Productivity",Utilities,17+,331735040,17.0,2012-06-28T19:57:38Z,2025-09-24T17:19:23Z,141.0.7390.41,0.0,True,4.68565,2616907,4.68565,2616907
Xperia Link™,6443686328,Link to Windows,apple,"Productivity, Utilities",Productivity,4+,103833600,16.6,2023-02-28T08:00:00Z,2025-09-09T01:03:43Z,1.25082.12,0.0,True,3.88421,7721,3.88421,7721
TouchPal Keyboard - Fun Emoji & Android Keyboard,1035199024,Kika Keyboard: Custom Themes,apple,"Utilities, Entertainment",Utilities,17+,172010496,13.0,2015-10-13T00:00:25Z,2025-09-20T04:17:55Z,5.4.0,0.0,True,4.56592,290570,4.56592,290570
Who,6444837964,whoo - Meet Your Friends,apple,"Social Networking, Entertainment",Social Networking,9+,544803840,15.0,2022-12-14T08:00:00Z,2025-09-23T10:22:58Z,0.38.1,0.0,True,4.58503,1082,4.58503,1082
Skype Lite - Free Video Call & Chat,627958823,JusTalk - Video Chat & Calls,apple,"Social Networking, Utilities",Social Networking,12+,270980096,12.0,2013-04-05T21:29:48Z,2025-09-23T13:29:02Z,8.9.18,0.0,True,4.41916,64916,4.41916,64916
WeChat,414478124,WeChat,apple,"Social Networking, Productivity",Social Networking,12+,759285760,14.0,2011-01-21T01:32:15Z,2025-09-05T02:00:54Z,8.0.63,0.0,True,3.969,77095,3.969,77095
UC Browser Mini -Tiny Fast Private & Secure,1411869974,Opera: AI browser with VPN,apple,Utilities,Utilities,17+,97125376,15.0,2018-10-02T04:10:26Z,2025-09-18T17:13:24Z,6.1.2,0.0,True,4.70113,208986,4.70113,208986
WhatsApp Business,1386412985,WhatsApp Business,apple,"Business, Productivity",Business,12+,256041984,15.1,2019-04-05T05:53:41Z,2025-09-22T15:47:10Z,25.26.72,0.0,True,4.71711,1227724,4.71711,1227724
My magenta,407932476,MeinMagenta: Handy & Festnetz,apple,"Utilities, Productivity",Utilities,4+,497725440,16.0,2014-06-12T03:39:10Z,2025-09-01T09:11:40Z,26.2514.3,0.0,True,4.01955,2251,4.01955,2251
Android Messages,1163852619,Google Chat,apple,"Business, Productivity",Business,4+,421587968,16.0,2018-02-28T13:37:21Z,2025-09-22T18:50:41Z,1.0.390,0.0,True,4.64538,287621,4.64538,287621
Telegram,686449807,Telegram Messenger,apple,"Social Networking, Productivity",Social Networking,17+,153098240,13.0,2013-08-14T07:00:00Z,2025-09-05T22:07:56Z,12.0,0.0,True,4.01689,235998,4.01689,235998
Google Duo - High Quality Video Calls,422663827,Duo Mobile,apple,"Business, Utilities",Business,4+,33065984,16.0,2011-03-08T19:13:05Z,2025-09-22T16:47:27Z,4.98.0,0.0,True,4.87798,1783463,4.87798,1783463
Puffin Web Browser,472937654,Puffin Cloud Browser,apple,"Utilities, Productivity",Utilities,17+,89274368,8.0,2012-01-07T03:08:12Z,2023-02-15T22:17:28Z,5.2.9,0.0,True,3.95672,6677,3.95672,6677
Seznam.cz,950278657,Seznam.cz,apple,"Utilities, Productivity",Utilities,17+,182973440,17.0,2015-01-08T23:31:51Z,2025-09-12T17:23:37Z,14.3.0,0.0,True,4.77304,141,4.77304,141
Antillean Gold Telegram (original version),592278970,Harem Altın - Gold & Currency,apple,"Finance, Reference",Finance,4+,18865152,11.0,2013-01-11T23:43:34Z,2025-09-19T15:10:10Z,5.3.5,0.0,True,4.72326,6974,4.72326,6974
AT&T Visual Voicemail,309172177,myAT&T,apple,"Utilities, Productivity",Utilities,4+,114181120,17.0,2009-05-01T07:00:00Z,2025-08-25T09:15:48Z,2025.8.0,0.0,True,4.03031,4052616,4.03031,4052616
GMX Mail,417352269,GMX - Mail & Cloud,apple,"Productivity, News",Productivity,4+,86552576,17.0,2011-04-01T18:46:08Z,2025-09-23T13:27:10Z,9.39,0.0,True,4.67311,15990,4.67311,15990
Omlet Chat,6742767989,Lazzi: Video & Private Chat,apple,Social Networking,Social Networking,17+,18920448,13,2025-06-03T07:00:00Z,2025-06-03T07:00:00Z,1.0.4,0.0,True,4.86383,235,4.86383,235
UC Browser - Fast Download Private & Secure,1048518592,UC Browser,apple,"Utilities, Entertainment",Utilities,17+,586945536,12.0,2015-11-23T08:21:48Z,2025-09-22T01:51:10Z,12.0.8.1224,0.0,True,4.39093,4699,4.39093,4699
My Vodacom SA,386764438,My Vodafone,apple,"Utilities, Business",Utilities,4+,222671872,16.0,2016-09-16T15:04:57Z,2025-09-24T07:48:19Z,4.17.0,0.0,True,2.87363,546,2.87363,546
Microsoft Edge,1288723196,Microsoft Edge: AI Browser,apple,"Utilities, Productivity",Utilities,17+,420459520,17.0,2017-11-30T08:21:03Z,2025-09-22T02:19:56Z,140.3485.81,0.0,True,4.71681,408050,4.71681,408050
Hangouts Dialer - Call Phones,444741112,Pinger: Call Plus Texting App,apple,"Utilities, Productivity",Utilities,12+,174068736,16.0,2012-06-04T17:39:20Z,2025-09-16T17:22:13Z,v13.1.1,0.0,True,4.6717,59887,4.6717,59887
"Talkatone: Free Texts, Calls & Phone Number",397648381,Talkatone: WiFi Text & Calls,apple,"Social Networking, Lifestyle",Social Networking,17+,72583168,14.0,2010-10-27T19:33:26Z,2025-08-30T13:39:39Z,6.8.6,0.0,True,4.70538,134257,4.70538,134257
Calls & Text by Mo+,314716233,TextNow: Call + Text Unlimited,apple,"Social Networking, Utilities",Social Networking,4+,279130112,15.0,2009-05-07T01:45:28Z,2025-09-23T15:29:10Z,25.37.1,0.0,True,4.81121,854039,4.81121,854039
free video calls and chat,6745136657,Video Chat，Online Share - Rliy,apple,Social Networking,Social Networking,17+,74813440,14.0.0,2025-06-24T07:00:00Z,2025-08-13T02:50:53Z,1.6.0,0.0,True,4.84211,76,4.84211,76
Skype - free IM & video calls,627958823,JusTalk - Video Chat & Calls,apple,"Social Networking, Utilities",Social Networking,12+,270980096,12.0,2013-04-05T21:29:48Z,2025-09-23T13:29:02Z,8.9.18,0.0,True,4.41916,64916,4.41916,64916
"GO SMS Pro - Messenger, Free Themes, Emoji",454638411,Messenger,apple,"Social Networking, Productivity",Social Networking,12+,184194048,15.1,2011-08-09T19:49:28Z,2025-09-23T23:35:16Z,526.0.0,0.0,True,4.64637,9916482,4.64637,9916482
